Exp.Date:,Voyage N°:,Poids:,Montant HT:,filename,Depart,Arrivee,Depart_Lat,Depart_Lng,Arrivee_Lat,Arrivee_Lng,Distance
2023-12-15,PARTRP000100992,"6000,00","350,00",SupplierPreInvoiceSPI00450803.pdf,FR-77185,FR-60300,48.832503849999995,2.6385437726009737,49.187443,2.6646124504641495,24.555844723984258
2023-12-15,PARTRP000101238,"769,91","260,00",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-95130,48.9856537,2.464965445023627,48.99203465,2.224980229889613,10.922706335333164
2023-12-18,PARTRP000101276,"184,62","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-77400,48.9856537,2.464965445023627,48.880409900000004,2.6912816843590246,12.611705776054288
2023-12-18,PARTRP000101277,"202,33","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412
2023-12-19,PARTRP000101305,"3160,00","350,00",SupplierPreInvoiceSPI00450803.pdf,FR-94200,FR-60300,48.81518259591346,2.3847723747596152,49.187443,2.6646124504641495,28.69853546822583
2023-12-19,PARTRP000101326,"292,37","256,80",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-91420,48.9856537,2.464965445023627,48.702292549999996,2.337153198124697,20.4297470895242
2023-12-19,PARTRP000101328,"384,46","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-94210,48.9856537,2.464965445023627,48.796991899999995,2.5122933804579173,13.213921401660206
2023-12-20,PARTRP000101365,"418,11","256,80",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-92270,48.9856537,2.464965445023627,48.91626239568966,2.268998482758621,10.126037315622474
2023-12-20,PARTRP000101366,"367,05","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-78320,48.9856537,2.464965445023627,48.736331,1.9536734339282797,28.986824140715644
2023-12-20,PARTRP000101353,"1674,51","374,50",SupplierPreInvoiceSPI00450803.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597
2023-12-21,PARTRP000101373,"48,00","140,00",SupplierPreInvoiceSPI00450803.pdf,FR-60420,FR-95670,49.560260299999996,2.5675067820979036,49.080811,2.506439020664489,33.247651519212674
2023-12-21,PARTRP000101415,"463,57","374,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-93420,48.9856537,2.464965445023627,48.95863294,2.541387385,3.9462856494578404
2023-12-21,PARTRP000101416,"238,18","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2023-12-22,PARTRP000101471,"197,89","278,20",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-77320,48.9856537,2.464965445023627,48.77279925,3.298226086906686,40.725764748804956
2023-12-22,PARTRP000101472,"238,56","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-78120,48.9856537,2.464965445023627,48.6118676,1.879916260003379,37.15354162862718
2023-12-26,PARTRP000101514,"50,59","107,00",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-78580,48.9856537,2.464965445023627,48.915956,1.8736172055841656,27.34068230531845
2023-12-27,PARTRP000101538,"444,77","374,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2023-12-27,PARTRP000101539,"362,94","267,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-78170,48.9856537,2.464965445023627,48.849787750000004,2.1395475355985987,17.543624730398456
2023-12-27,PARTRP000101528,"2100,84","374,50",SupplierPreInvoiceSPI00450803.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597
2023-12-28,PARTRP000101507,"4670,00","470,00",SupplierPreInvoiceSPI00450803.pdf,FR-94200,FR-60300,48.81518259591346,2.3847723747596152,49.187443,2.6646124504641495,28.69853546822583
2023-12-28,PARTRP000101562,"104,12","8,40",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2023-12-29,PARTRP000101595,"586,72","18,20",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2023-12-29,PARTRP000101596,"679,96","17,50",SupplierPreInvoiceSPI00450803.pdf,FR-95500,FR-77450,48.9856537,2.464965445023627,48.92235475,2.8154527048445335,16.539089486096522
2024-01-10,PARCTG000176615,"14026,34","250,00",SupplierPreInvoiceSPI00453576.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0
2023-12-29,PARTRP000101595,"586,72","260,00",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2023-12-29,PARTRP000101596,"679,96","250,00",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-77450,48.9856537,2.464965445023627,48.92235475,2.8154527048445335,16.539089486096522
2024-01-02,PARTRP000101657,"164,82","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-91090,48.9856537,2.464965445023627,48.5936809,2.422368152308783,27.15505556136908
2024-01-02,PARTRP000101659,"359,72","278,20",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965
2024-01-03,PARTRP000101578,"819,06","250,00",SupplierPreInvoiceSPI00453576.pdf,FR-95470,FR-77550,49.082085,2.553704566440979,48.6185526,2.64300607769173,32.28826695116864
2024-01-03,PARTRP000101782,"887,99","385,20",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2024-01-03,PARTRP000101742,"818,05","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-91070,48.9856537,2.464965445023627,48.61544525,2.3778317240548876,25.88881505259312
2024-01-04,PARTRP000101816,"834,90","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-95800,48.9856537,2.464965445023627,49.04240265,2.0120656442862446,20.956287434348457
2024-01-04,PARTRP000101817,"806,83","16,80",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965
2024-01-05,PARTRP000101581,"3360,00","350,00",SupplierPreInvoiceSPI00453576.pdf,FR-94200,FR-60300,48.81518259591346,2.3847723747596152,49.187443,2.6646124504641495,28.69853546822583
2024-01-05,PARTRP000101890,"667,02","288,90",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-78711,48.9856537,2.464965445023627,48.975234900000004,1.716045768308708,34.071812623035825
2024-01-05,PARTRP000101891,"727,86","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-93460,48.9856537,2.464965445023627,48.861086783333334,2.577750788888889,10.023508875318257
2024-01-08,PARTRP000101826,"6493,52","150,00",SupplierPreInvoiceSPI00453576.pdf,FR-77220,FR-77552,48.74658565,2.760523288100851,46.81177841108821,7.167430263055796,244.8528360010315
2024-01-08,PARTRP000101938,"7280,00","220,00",SupplierPreInvoiceSPI00453576.pdf,FR-77185,FR-75001,48.832503849999995,2.6385437726009737,48.861877899999996,2.3374139136684553,13.882439087592216
2024-01-08,PARTRP000101912,"1000,00","990,00",SupplierPreInvoiceSPI00453576.pdf,FR-92500,FR-22100,48.871803099999994,2.180193107118261,48.44041695,-2.0749574080431055,197.03696188032765
2024-01-08,PARTRP000101969,"487,74","256,80",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2024-01-08,PARTRP000101971,"530,15","278,20",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-91730,48.9856537,2.464965445023627,48.5213912,2.2112587237453396,34.1104063629792
2024-01-09,PARTRP000102030,"496,31","16,80",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2024-01-09,PARTRP000102029,"511,47","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209
2024-01-10,PARTRP000102079,"764,40","256,80",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2024-01-10,PARTRP000102080,"456,05","278,20",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-77780,48.9856537,2.464965445023627,48.3365181,2.6962031449329995,46.0861864854402
2024-01-11,PARTRP000102162,"3412,02","350,00",SupplierPreInvoiceSPI00453576.pdf,FR-77550,FR-60300,48.6185526,2.64300607769173,49.187443,2.6646124504641495,39.323419470252844
2024-01-11,PARTRP000102198,"583,77","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-77450,48.9856537,2.464965445023627,48.92235475,2.8154527048445335,16.539089486096522
2024-01-11,PARTRP000102199,"535,85","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-91620,48.9856537,2.464965445023627,48.659334400000006,2.248881127689656,24.610101192288447
2024-01-12,PARTRP000102215,"1774,00","300,00",SupplierPreInvoiceSPI00453576.pdf,FR-95700,FR-60300,49.003394150000005,2.50998642898493,49.187443,2.6646124504641495,14.525698906163647
2024-01-12,PARTRP000102248,"540,47","374,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-77600,48.9856537,2.464965445023627,48.8331038,2.7329707876347866,16.128939424277245
2024-01-12,PARTRP000102252,"732,12","267,50",SupplierPreInvoiceSPI00453576.pdf,FR-95500,FR-78830,48.9856537,2.464965445023627,48.62688945,2.0062455426462344,32.44904591152436
2024-01-30,BODTRP000041327,"440,00","120,00",SupplierPreInvoiceSPI00456741.pdf,FR-91300,FR-93500,48.72636105,2.2770305282470034,48.897869603158846,2.4033410990072204,13.178864635817558
2024-01-30,PARCTG000178912,"9597,23","200,00",SupplierPreInvoiceSPI00456742.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0
2024-01-15,PARTRP000102355,"593,04","280,80",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-95320,48.9856537,2.464965445023627,49.021098249999994,2.2491434795617105,10.113157797970095
2024-01-15,PARTRP000102361,"787,38","312,00",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-94400,48.9856537,2.464965445023627,48.79362354931507,2.396509393150685,13.631225115684511
2024-01-16,PARTRP000102449,"706,93","405,60",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965
2024-01-17,PARTRP000102518,"187,08","260,00",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-77130,48.9856537,2.464965445023627,48.3670139,3.042987006897505,50.268497850925804
2024-01-17,PARTRP000102520,"570,86","280,80",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-95330,48.9856537,2.464965445023627,49.028965299999996,2.3249233622382546,7.03476937484994
2024-01-17,PARTRP000102462,"2000,00","374,50",SupplierPreInvoiceSPI00456742.pdf,FR-77170,FR-02400,48.697856099999996,2.6117961544767336,49.05415305,3.365844859402653,42.27747076146833
2024-01-18,PARTRP000102579,"190,08","290,20",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412
2024-01-18,PARTRP000102592,"497,75","280,80",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-92700,48.9856537,2.464965445023627,48.92230438514286,2.2517254731428573,10.645936199356452
2024-01-19,PARTRP000102547,"240,00","180,00",SupplierPreInvoiceSPI00456742.pdf,FR-95470,FR-77550,49.082085,2.553704566440979,48.6185526,2.64300607769173,32.28826695116864
2024-01-19,PARTRP000102723,"407,85","364,00",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91200,48.9856537,2.464965445023627,48.709265349999995,2.3875709900510715,19.422038209806985
2024-01-19,PARTRP000102724,"526,47","280,80",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-77400,48.9856537,2.464965445023627,48.880409900000004,2.6912816843590246,12.611705776054288
2024-01-22,PARTRP000102799,"751,94","331,70",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-92000,48.9856537,2.464965445023627,48.89281185176243,2.207325135490102,13.368347496303999
2024-01-22,PARTRP000102802,"1083,53","492,20",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91510,48.9856537,2.464965445023627,48.510774600000005,2.2504617567935785,34.246551880077774
2024-01-23,PARTRP000102899,"229,29","299,60",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2024-01-23,PARTRP000102902,"238,77","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91780,48.9856537,2.464965445023627,48.420868150000004,2.0466802892131373,43.462728934334244
2024-01-24,PARTRP000102951,"5200,00","200,00",SupplierPreInvoiceSPI00456742.pdf,FR-77720,FR-77134,48.580437950000004,2.9083540128284735,48.4613554,3.223618419299872,16.646752145664177
2024-01-24,PARTRP000102970,"622,20","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-77190,48.9856537,2.464965445023627,48.50570865,2.612827906979156,33.84528060888949
2024-01-24,PARTRP000102974,"509,98","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91210,48.9856537,2.464965445023627,48.67772545,2.4238978250337864,21.36031539393726
2024-01-24,PARTRP000102545,"1820,44","600,00",SupplierPreInvoiceSPI00456742.pdf,FR-77185,FR-75003,48.832503849999995,2.6385437726009737,48.8626858,2.358686573714695,12.932273450911092
2024-01-25,PARTRP000103052,"408,14","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-75004,48.9856537,2.464965445023627,48.8541478,2.356807897135675,10.336270302681106
2024-01-25,PARTRP000103054,"514,04","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412
2024-01-26,PARTRP000103189,"621,25","288,90",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-95480,48.9856537,2.464965445023627,49.0199726,2.154728151496756,14.302686554091581
2024-01-26,PARTRP000103205,"733,97","288,90",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-93170,48.9856537,2.464965445023627,48.86825477352941,2.420440568382353,8.361949215099438
2024-01-29,PARTRP000103281,"294,62","294,25",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-77930,48.9856537,2.464965445023627,48.4694564,2.5767829183921993,36.03324293271461
2024-01-29,PARTRP000103277,"449,54","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-77370,48.9856537,2.464965445023627,48.5665745,3.073416887967139,40.13406798326569
2024-01-30,PARTRP000103334,"639,76","310,30",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-78830,48.9856537,2.464965445023627,48.62688945,2.0062455426462344,32.44904591152436
2024-01-30,PARTRP000103337,"653,89","331,70",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-77140,48.9856537,2.464965445023627,48.27628865,2.694333665619952,50.12886479762401
2024-01-31,PARTRP000103315,"19620,00","200,00",SupplierPreInvoiceSPI00456742.pdf,FR-77720,FR-77134,48.580437950000004,2.9083540128284735,48.4613554,3.223618419299872,16.646752145664177
2024-01-31,PARTRP000103316,"19620,00","200,00",SupplierPreInvoiceSPI00456742.pdf,FR-77720,FR-77134,48.580437950000004,2.9083540128284735,48.4613554,3.223618419299872,16.646752145664177
2024-01-31,PARTRP000103317,"17390,00","200,00",SupplierPreInvoiceSPI00456742.pdf,FR-77720,FR-77134,48.580437950000004,2.9083540128284735,48.4613554,3.223618419299872,16.646752145664177
2024-01-31,PARTRP000103418,"419,13","31,50",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412
2024-01-31,PARTRP000103420,"434,67","18,90",SupplierPreInvoiceSPI00456742.pdf,FR-95500,FR-75020,48.9856537,2.464965445023627,48.861821899999995,2.4010757802705944,9.03802097308962
2024-02-09,PARCTG000180062,"14020,24","200,00",SupplierPreInvoiceSPI00459911.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0
2024-01-31,PARTRP000103317,"17390,00","400,00",SupplierPreInvoiceSPI00459911.pdf,FR-77720,FR-77134,48.580437950000004,2.9083540128284735,48.4613554,3.223618419299872,16.646752145664177
2024-01-31,PARTRP000103399,"1935,00","150,00",SupplierPreInvoiceSPI00459911.pdf,FR-77185,FR-93500,48.832503849999995,2.6385437726009737,48.897869603158846,2.4033410990072204,11.635252846266809
2024-01-31,PARTRP000103418,"419,13","450,00",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412
2024-01-31,PARTRP000103420,"434,67","270,00",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-75020,48.9856537,2.464965445023627,48.861821899999995,2.4010757802705944,9.03802097308962
2024-02-01,PARTRP000103515,"601,94","310,30",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-95320,48.9856537,2.464965445023627,49.021098249999994,2.2491434795617105,10.113157797970095
2024-02-02,PARTRP000103649,"700,25","385,20",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-77560,48.9856537,2.464965445023627,48.648847700000005,3.3622542728535336,47.09753926876464
2024-02-02,PARTRP000103650,"794,65","310,30",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-77400,48.9856537,2.464965445023627,48.880409900000004,2.6912816843590246,12.611705776054288
2024-02-05,PARTRP000103370,"50,00","200,00",SupplierPreInvoiceSPI00459911.pdf,FR-77220,FR-60160,48.74658565,2.760523288100851,49.2595478,2.4332609105908594,38.4429060267874
2024-02-05,PARTRP000103720,"745,65","492,20",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-95197,48.9856537,2.464965445023627,46.81177841108821,7.167430263055796,265.0459998596424
2024-02-06,PARTRP000103741,"2155,00","180,00",SupplierPreInvoiceSPI00459911.pdf,FR-77550,FR-93290,48.6185526,2.64300607769173,48.95992638506493,2.5685526071428573,23.83260970951744
2024-02-06,PARTRP000103812,"419,69","513,60",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-77320,48.9856537,2.464965445023627,48.77279925,3.298226086906686,40.725764748804956
2024-02-06,PARTRP000103816,"589,22","278,20",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055
2024-02-07,PARTRP000103872,"484,19","310,30",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-91480,48.9856537,2.464965445023627,48.67454295,2.5338597502544333,21.726445567561523
2024-02-07,PARTRP000103865,"900,90","481,50",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412
2024-02-07,PARTRP000103821,"6464,00","374,50",SupplierPreInvoiceSPI00459911.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597
2024-02-08,PARTRP000103829,"6157,98","150,00",SupplierPreInvoiceSPI00459911.pdf,FR-77220,FR-77720,48.74658565,2.760523288100851,48.580437950000004,2.9083540128284735,13.326260174374253
2024-02-08,PARTRP000103943,"683,17","278,20",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-91800,48.9856537,2.464965445023627,48.69488885,2.499842020612027,20.154903336831108
2024-02-08,PARTRP000103942,"761,86","278,20",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-91800,48.9856537,2.464965445023627,48.69488885,2.499842020612027,20.154903336831108
2024-02-09,PARTRP000104105,"478,50","331,70",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-77450,48.9856537,2.464965445023627,48.92235475,2.8154527048445335,16.539089486096522
2024-02-09,PARTRP000104106,"657,30","310,30",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-92320,48.9856537,2.464965445023627,48.804460785714284,2.289171430769231,14.863376254685368
2024-02-12,PARTRP000104204,"557,71","374,40",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-77870,48.9856537,2.464965445023627,48.4333999,2.760485113314685,40.48246837175044
2024-02-13,PARTRP000104306,"1278,26","374,40",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-95120,48.9856537,2.464965445023627,48.989053850000005,2.2548144952564115,9.560203988914788
2024-02-13,PARTRP000104307,"726,01","260,00",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-95100,48.9856537,2.464965445023627,48.95013095,2.2445363920656636,10.324696466653828
2024-02-13,PARTRP000103790,"6894,42","350,00",SupplierPreInvoiceSPI00459911.pdf,FR-60490,FR-59553,49.55936,2.7270348116572256,50.38058115,3.0261757887854177,58.303320828019196
2024-02-14,PARTRP000104375,"2132,42","395,20",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-95320,48.9856537,2.464965445023627,49.021098249999994,2.2491434795617105,10.113157797970095
2024-02-14,PARTRP000104376,"436,35","280,80",SupplierPreInvoiceSPI00459911.pdf,FR-95500,FR-95460,48.9856537,2.464965445023627,49.038063199999996,2.3581716846825667,6.056538249939515
2024-02-14,PARTRP000104320,"6232,00","374,50",SupplierPreInvoiceSPI00459911.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597
2024-02-15,PARTRP000104349,"550,00","200,00",SupplierPreInvoiceSPI00459911.pdf,FR-95470,FR-77550,49.082085,2.553704566440979,48.6185526,2.64300607769173,32.28826695116864
2024-02-28,PARCTG000182235,"651,71","150,00",SupplierPreInvoiceSPI00463108.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0
2024-02-01,PARTRP000103516,"441,68","288,90",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-91620,48.9856537,2.464965445023627,48.659334400000006,2.248881127689656,24.610101192288447
2024-02-15,PARTRP000104551,"422,37","301,60",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-91800,48.9856537,2.464965445023627,48.69488885,2.499842020612027,20.154903336831108
2024-02-16,PARTRP000104420,"2592,96","150,00",SupplierPreInvoiceSPI00463108.pdf,FR-77185,FR-91220,48.832503849999995,2.6385437726009737,48.600918,2.3198740787166985,21.64221388196446
2024-02-16,PARTRP000104554,"592,08","260,00",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-95480,48.9856537,2.464965445023627,49.0199726,2.154728151496756,14.302686554091581
2024-02-16,PARTRP000104588,"609,91","260,00",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209
2024-02-19,PARTRP000104373,"15013,42","250,00",SupplierPreInvoiceSPI00463108.pdf,FR-77220,FR-77552,48.74658565,2.760523288100851,46.81177841108821,7.167430263055796,244.8528360010315
2024-02-19,PARTRP000104652,"496,62","288,90",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-92250,48.9856537,2.464965445023627,48.907032440625,2.2441938234375,11.423208926112334
2024-02-19,PARTRP000104649,"516,99","342,40",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77410,48.9856537,2.464965445023627,48.9467251,2.7158971653785486,11.72942475179086
2024-02-20,PARTRP000104738,"403,11","417,30",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77320,48.9856537,2.464965445023627,48.77279925,3.298226086906686,40.725764748804956
2024-02-20,PARTRP000104743,"551,36","299,60",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-78113,48.9856537,2.464965445023627,48.72940475,1.6607875010795994,40.71888961895066
2024-02-21,PARTRP000104634,"4200,00","170,00",SupplierPreInvoiceSPI00463108.pdf,FR-60800,FR-95500,49.2306539,2.845664932336904,48.9856537,2.464965445023627,24.185713985855024
2024-02-21,PARTRP000104669,"1549,97","250,00",SupplierPreInvoiceSPI00463108.pdf,FR-95470,FR-77550,49.082085,2.553704566440979,48.6185526,2.64300607769173,32.28826695116864
2024-02-21,PARTRP000104854,"185,56","267,50",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77450,48.9856537,2.464965445023627,48.92235475,2.8154527048445335,16.539089486096522
2024-02-21,PARTRP000104844,"305,64","310,30",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-95480,48.9856537,2.464965445023627,49.0199726,2.154728151496756,14.302686554091581
2024-02-22,PARTRP000104603,"6000,00","160,00",SupplierPreInvoiceSPI00463108.pdf,FR-91580,FR-94460,48.492316450000004,2.181883585988255,48.751853010000005,2.46166452,22.042580571461116
2024-02-22,PARTRP000104786,"2271,99","180,00",SupplierPreInvoiceSPI00463108.pdf,FR-60110,FR-95670,49.23303825,2.1367123490625595,49.080811,2.506439020664489,19.785640227189962
2024-02-22,PARTRP000104992,"334,45","374,50",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77190,48.9856537,2.464965445023627,48.50570865,2.612827906979156,33.84528060888949
2024-02-22,PARTRP000104993,"883,15","310,30",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-91230,48.9856537,2.464965445023627,48.695147399999996,2.4597005419042226,20.07559746480756
2024-02-23,PARTRP000105056,"774,71","299,60",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77550,48.9856537,2.464965445023627,48.6185526,2.64300607769173,26.636777155523912
2024-02-23,PARTRP000105058,"567,53","299,60",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-78420,48.9856537,2.464965445023627,48.9126629,2.18007030832132,13.912900005918473
2024-02-26,PARTRP000105144,"460,95","342,40",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-94490,48.9856537,2.464965445023627,48.788854025,2.54278345,14.053827950165248
2024-02-26,PARTRP000105146,"658,29","299,60",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-78570,48.9856537,2.464965445023627,48.97791235,2.0436239577781024,19.17149355332495
2024-02-27,PARTRP000105313,"358,15","288,90",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-78980,48.9856537,2.464965445023627,48.9412277,1.5650491384728693,41.060971309533514
2024-02-27,PARTRP000105310,"667,57","331,70",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77870,48.9856537,2.464965445023627,48.4333999,2.760485113314685,40.48246837175044
2024-02-28,PARTRP000105300,"2338,02","170,00",SupplierPreInvoiceSPI00463108.pdf,FR-91120,FR-95670,48.71548555,2.2290617844804603,49.080811,2.506439020664489,28.230798418962614
2024-02-28,PARTRP000105329,"5427,94","424,50",SupplierPreInvoiceSPI00463108.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597
2024-02-28,PARTRP000105378,"537,97","588,50",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-77140,48.9856537,2.464965445023627,48.27628865,2.694333665619952,50.12886479762401
2024-02-28,PARTRP000105380,"591,75","588,50",SupplierPreInvoiceSPI00463108.pdf,FR-95500,FR-78130,48.9856537,2.464965445023627,48.9797954,1.923093286695528,24.649008930929533
