Exp.Date:,Voyage N°:,Poids:,Montant HT:,filename,Depart,Arrivee,Depart_Lat,Depart_Lng,Arrivee_Lat,Arrivee_Lng,Distance,DistanceKM,Conso ( litre ),Cout total (euros)
2024-04-08,PARCTG000187023,"14339,38","200,00",SupplierPreInvoiceSPI00472528.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0,0.0,0.0,0.0
2024-03-28,PARTRP000107212,"16553,60","400,00",SupplierPreInvoiceSPI00472528.pdf,FR-02430,FR-93290,49.8230917,3.2836377521163698,48.95992638506493,2.5685526071428573,67.81333692985217,109.13471565468829,36.01445616604714,64.82602109888485
2024-03-28,PARTRP000107213,"16553,60","400,00",SupplierPreInvoiceSPI00472528.pdf,FR-02430,FR-93290,49.8230917,3.2836377521163698,48.95992638506493,2.5685526071428573,67.81333692985217,109.13471565468829,36.01445616604714,64.82602109888485
2024-03-29,PARTRP000107465,"303,42","290,00",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-78310,48.9856537,2.464965445023627,48.7593965,1.9224346800099803,29.257640414910934,47.085491025332765,15.538212038359813,27.968781669047665
2024-03-29,PARTRP000107466,"380,44","260,00",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-92160,48.9856537,2.464965445023627,48.750728,2.2987871647594864,17.91416788333641,28.82998694136862,9.513895690651646,17.125012243172964
2024-04-02,PARTRP000107560,"317,62","310,30",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-93110,48.9856537,2.464965445023627,48.87523670645161,2.4794416215053765,7.658415497426055,12.324994396627647,4.067248150887123,7.3210466715968225
2024-04-02,PARTRP000107561,"595,93","288,90",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-95320,48.9856537,2.464965445023627,49.021098249999994,2.2491434795617105,10.113157797970095,16.27550937058519,5.370918092293113,9.667652566127604
2024-04-03,PARTRP000107546,"814,58","180,00",SupplierPreInvoiceSPI00472528.pdf,FR-77220,FR-92320,48.74658565,2.760523288100851,48.804460785714284,2.289171430769231,21.895305730112437,35.23699132369915,11.62820713682072,20.930772846277296
2024-04-03,PARTRP000107576,"7278,86","374,50",SupplierPreInvoiceSPI00472528.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597,121.96751564452396,40.249280162692905,72.44870429284722
2024-04-03,PARTRP000107647,"395,28","267,50",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-91100,48.9856537,2.464965445023627,48.59725075,2.4675764259153805,26.838914520863035,43.192938695005715,14.253669769351887,25.656605584833397
2024-04-03,PARTRP000107646,"820,04","288,90",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-77140,48.9856537,2.464965445023627,48.27628865,2.694333665619952,50.12886479762401,80.67438727340823,26.622547800224716,47.92058604040449
2024-04-04,PARTRP000107699,"434,70","278,20",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-95100,48.9856537,2.464965445023627,48.95013095,2.2445363920656636,10.324696466653828,16.61594701164467,5.4832625138427415,9.869872524916936
2024-04-04,PARTRP000107704,"286,44","288,90",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-93160,48.9856537,2.464965445023627,48.8421673092827,2.5576003210970466,10.775443145867255,17.34135167237001,5.722646051882103,10.300762893387786
2024-04-04,PARTRP000107705,"385,62","299,60",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-95590,48.9856537,2.464965445023627,49.10609395,2.2853272277173913,11.655711514232078,18.758002768314253,6.190140913543703,11.142253644378666
2024-04-11,PARTRP000107939,"4229,49","150,00",SupplierPreInvoiceSPI00472528.pdf,FR-77220,FR-77720,48.74658565,2.760523288100851,48.580437950000004,2.9083540128284735,13.326260174374253,21.446483549027462,7.0773395711790625,12.739211228122313
2024-04-11,PARTRP000108033,"6182,88","170,00",SupplierPreInvoiceSPI00472528.pdf,FR-77220,FR-95640,48.74658565,2.760523288100851,49.1549024,2.0111753586502426,44.26247666385329,71.23337419420565,23.507013484087867,42.31262427135816
2024-04-11,PARTRP000108182,"417,90","256,80",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-91600,48.9856537,2.464965445023627,48.685132749999994,2.3489803391798105,21.429560171508022,34.48744836641472,11.380857960916858,20.485544329650345
2024-04-11,PARTRP000108185,"628,79","203,30",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-92120,48.9856537,2.464965445023627,48.815048622268115,2.316367786556515,13.594503530142141,21.878178311198955,7.219798842695655,12.99563791685218
2024-04-12,PARTRP000107897,"3342,00","250,00",SupplierPreInvoiceSPI00472528.pdf,FR-91220,FR-77550,48.600918,2.3198740787166985,48.6185526,2.64300607769173,14.856278346972086,23.90880299491606,7.8899049883223,14.20182897898014
2024-04-12,PARTRP000107900,"5159,96","250,00",SupplierPreInvoiceSPI00472528.pdf,FR-91220,FR-77176,48.600918,2.3198740787166985,48.5847232,2.557514191460113,10.949870713158543,17.62206493351457,5.815281428059808,10.467506570507654
2024-04-12,PARTRP000108312,"677,15","299,60",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-95480,48.9856537,2.464965445023627,49.0199726,2.154728151496756,14.302686554091581,23.017885578961746,7.595902241057376,13.672624033903277
2024-04-12,PARTRP000108314,"330,37","278,20",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-91310,48.9856537,2.464965445023627,48.6318506,2.2683683768953906,26.042441044758412,41.9111420709715,13.830676883420596,24.895218390157073
2024-04-15,PARTRP000108412,"230,35","20,30",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-78580,48.9856537,2.464965445023627,48.915956,1.8736172055841656,27.34068230531845,44.000453661241195,14.520149708209596,26.136269474777272
2024-04-15,PARTRP000108413,"243,16","20,30",SupplierPreInvoiceSPI00472528.pdf,FR-95500,FR-92160,48.9856537,2.464965445023627,48.750728,2.2987871647594864,17.91416788333641,28.82998694136862,9.513895690651646,17.125012243172964
2024-04-23,LILTRP000124103,"4719,21","270,00",SupplierPreInvoiceSPI00475774.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-04-25,LILTRP000124231,"5192,54","400,00",SupplierPreInvoiceSPI00475774.pdf,FR-60126,FR-75380,49.345146,2.727887516025004,46.813442276184,7.164592780997628,269.7178733099394,434.0677622326179,143.24236153676392,257.83625076617506
2024-04-29,LILTRP000124381,"5651,37","320,00",SupplierPreInvoiceSPI00475774.pdf,FR-60126,FR-91320,49.345146,2.727887516025004,48.73132135,2.3303636764121696,46.10174073004275,74.193375426487,24.48381389074071,44.070865003333275
2024-04-15,PARTRP000108412,"230,35","290,00",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-78580,48.9856537,2.464965445023627,48.915956,1.8736172055841656,27.34068230531845,44.000453661241195,14.520149708209596,26.136269474777272
2024-04-15,PARTRP000108413,"243,16","290,00",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-92160,48.9856537,2.464965445023627,48.750728,2.2987871647594864,17.91416788333641,28.82998694136862,9.513895690651646,17.125012243172964
2024-04-16,PARTRP000108498,"162,36","310,30",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-92120,48.9856537,2.464965445023627,48.815048622268115,2.316367786556515,13.594503530142141,21.878178311198955,7.219798842695655,12.99563791685218
2024-04-16,PARTRP000108500,"717,21","321,00",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-78550,48.9856537,2.464965445023627,45.89335225654638,-115.45745578434997,4909.927786301419,7901.743183606325,2607.5752505900873,4693.635451062158
2024-04-17,PARTRP000108411,"16307,06","250,00",SupplierPreInvoiceSPI00475775.pdf,FR-77220,FR-94450,48.74658565,2.760523288100851,48.748140288461535,2.481164319230769,12.76613167080077,20.54504634308651,6.779865293218549,12.203757527793389
2024-04-17,PARTRP000108496,"7552,97","374,50",SupplierPreInvoiceSPI00475775.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597,121.96751564452396,40.249280162692905,72.44870429284722
2024-04-17,PARTRP000108583,"610,34","310,30",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-78420,48.9856537,2.464965445023627,48.9126629,2.18007030832132,13.912900005918473,22.390586495524836,7.388893543523197,13.300008378341754
2024-04-17,PARTRP000108584,"385,10","310,30",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-91390,48.9856537,2.464965445023627,48.656492400000005,2.352201082580914,23.31988967057327,37.52963124244039,12.384778310005329,22.292600958009594
2024-04-18,PARTRP000108684,"55,76","288,90",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
2024-04-18,PARTRP000108686,"281,44","299,60",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-78990,48.9856537,2.464965445023627,48.77713215,1.9569157086462612,27.27148891921585,43.88909797725084,14.483402332492778,26.070124198487
2024-04-19,PARTRP000108610,"9263,80","200,00",SupplierPreInvoiceSPI00475775.pdf,FR-77220,FR-78711,48.74658565,2.760523288100851,48.975234900000004,1.716045768308708,50.17332756166415,80.74594297808859,26.646161182769237,47.963090128984625
2024-04-19,PARTRP000108833,"294,92","321,00",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-77780,48.9856537,2.464965445023627,48.3365181,2.6962031449329995,46.0861864854402,74.16834335847834,24.475553308297854,44.05599595493614
2024-04-19,PARTRP000108832,"458,62","310,30",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-91160,48.9856537,2.464965445023627,48.687949849999995,2.288943941616023,22.082911366969252,35.5389125793183,11.72784115117504,21.110114072115074
2024-04-22,PARTRP000108613,"9995,65","350,00",SupplierPreInvoiceSPI00475775.pdf,FR-60490,FR-60300,49.55936,2.7270348116572256,49.187443,2.6646124504641495,25.85597181263715,41.61104967694947,13.731646393393326,24.716963508107987
2024-04-22,PARTRP000108918,"677,45","288,90",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-92700,48.9856537,2.464965445023627,48.92230438514286,2.2517254731428573,10.645936199356452,17.13293096307231,5.653867217813863,10.176960992064954
2024-04-30,PARTRP000109444,"4760,46","150,00",SupplierPreInvoiceSPI00475775.pdf,FR-77220,FR-93150,48.74658565,2.760523288100851,48.93635793924051,2.4631700025316454,18.865393117222183,30.360831759270347,10.019074480559215,18.03433406500659
2024-04-30,PARTRP000109551,"700,20","20,30",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-78630,48.9856537,2.464965445023627,48.924177650000004,1.9616577562348172,23.29503374491983,37.48962960704928,12.371577770326263,22.268839986587274
2024-04-30,PARTRP000109548,"572,61","310,30",SupplierPreInvoiceSPI00475775.pdf,FR-95500,FR-94400,48.9856537,2.464965445023627,48.79362354931507,2.396509393150685,13.631225115684511,21.937275827675712,7.2393010231329855,13.030741841639374
2024-04-30,LILTRP000124473,"7577,70","320,00",SupplierPreInvoiceSPI00478381.pdf,FR-60126,FR-91320,49.345146,2.727887516025004,48.73132135,2.3303636764121696,46.10174073004275,74.193375426487,24.48381389074071,44.070865003333275
2024-04-30,LILTRP000124498,"10060,70","320,00",SupplierPreInvoiceSPI00478381.pdf,FR-60126,FR-91380,49.345146,2.727887516025004,48.705179150000006,2.3147086672864328,48.04431842509397,77.31964341424073,25.51548232669944,45.927868188058994
2024-05-03,LILTRP000124581,"7218,07","390,00",SupplierPreInvoiceSPI00478381.pdf,FR-60126,FR-77240,49.345146,2.727887516025004,48.5653247,2.6208805222449874,54.10676429925521,87.07618005736339,28.73513941892992,51.723250954073855
2024-05-06,LILTRP000124733,"6538,49","270,00",SupplierPreInvoiceSPI00478381.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-04-30,PARTRP000109551,"700,20","290,00",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-78630,48.9856537,2.464965445023627,48.924177650000004,1.9616577562348172,23.29503374491983,37.48962960704928,12.371577770326263,22.268839986587274
2024-05-02,PARTRP000109561,"2041,00","220,00",SupplierPreInvoiceSPI00478382.pdf,FR-93200,FR-77700,48.93342145,2.362438662280237,48.8691114,2.7948517774754844,20.19428577427169,32.499471867966406,10.724825716428915,19.304686289572047
2024-05-02,PARTRP000109483,"11133,65","350,00",SupplierPreInvoiceSPI00478382.pdf,FR-60490,FR-60300,49.55936,2.7270348116572256,49.187443,2.6646124504641495,25.85597181263715,41.61104967694947,13.731646393393326,24.716963508107987
2024-05-02,PARTRP000109645,"227,14","310,30",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-93460,48.9856537,2.464965445023627,48.861086783333334,2.577750788888889,10.023508875318257,16.131233773404684,5.323307145223546,9.581952861402383
2024-05-02,PARTRP000109644,"822,55","321,00",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-91410,48.9856537,2.464965445023627,48.497046049999994,2.0010718095456452,39.866836995130484,64.1592954497433,21.17256749841529,38.11062149714753
2024-05-03,PARTRP000109692,"2105,00","950,00",SupplierPreInvoiceSPI00478382.pdf,FR-77127,FR-08000,48.62783935,2.5436072280682622,49.7690107,4.697615470475931,125.42745088231112,201.85541380293859,66.61228655496974,119.90211579894554
2024-05-03,PARTRP000109783,"254,28","321,00",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-92160,48.9856537,2.464965445023627,48.750728,2.2987871647594864,17.91416788333641,28.82998694136862,9.513895690651646,17.125012243172964
2024-05-03,PARTRP000109781,"506,96","321,00",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-91590,48.9856537,2.464965445023627,48.47163865,2.3343155313101507,36.01668179972914,57.963086687576094,19.127818606900114,34.430073492420206
2024-05-06,PARTRP000109852,"494,53","288,90",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-95330,48.9856537,2.464965445023627,49.028965299999996,2.3249233622382546,7.03476937484994,11.321335745721003,3.736040796087931,6.724873432958276
2024-05-06,PARTRP000109853,"565,47","299,60",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-91370,48.9856537,2.464965445023627,48.751126,2.2534015074043916,18.85874247280544,30.350128611184704,10.015542441690952,18.027976395043716
2024-05-13,PARTRP000109865,"5792,00","180,00",SupplierPreInvoiceSPI00478382.pdf,FR-91130,FR-94390,48.6451959,2.4131769034002337,48.7285313,2.3739128,6.032066650646005,9.707646143550642,3.203523227371712,5.766341809269082
2024-05-14,PARTRP000110177,"445,84","310,30",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-77870,48.9856537,2.464965445023627,48.4333999,2.760485113314685,40.48246837175044,65.15005564939285,21.499518364299643,38.69913305573936
2024-05-14,PARTRP000110174,"572,05","342,40",SupplierPreInvoiceSPI00478382.pdf,FR-95500,FR-77190,48.9856537,2.464965445023627,48.50570865,2.612827906979156,33.84528060888949,54.46856389511021,17.97462608538637,32.35432695369546
2024-05-15,LILTRP000125120,"2355,80","250,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-60300,49.345146,2.727887516025004,49.187443,2.6646124504641495,11.267599067978509,18.133397884060532,5.9840213017399755,10.771238343131957
2024-05-16,LILTRP000125244,"2030,28","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77340,49.345146,2.727887516025004,48.7885,2.609667020661646,38.83881704704752,62.50486182649546,20.626604402743503,37.12788792493831
2024-05-17,LILTRP000125312,"5176,83","250,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-91380,49.345146,2.727887516025004,48.705179150000006,2.3147086672864328,48.04431842509397,77.31964341424073,25.51548232669944,45.927868188058994
2024-05-17,LILTRP000125314,"4578,28","250,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-21,LILTRP000125401,"2987,84","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-21,LILTRP000125402,"3365,30","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-21,LILTRP000125403,"4252,98","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-95820,49.345146,2.727887516025004,49.16426715,2.3277299401284077,21.997401734994416,35.401298508195914,11.682428507704651,21.028371313868373
2024-05-22,LILTRP000125446,"5428,55","520,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77559,49.345146,2.727887516025004,46.813442276184,7.164592780997628,269.7178733099394,434.0677622326179,143.24236153676392,257.83625076617506
2024-05-23,LILTRP000125597,"2192,77","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77340,49.345146,2.727887516025004,48.7885,2.609667020661646,38.83881704704752,62.50486182649546,20.626604402743503,37.12788792493831
2024-05-23,LILTRP000125598,"4838,26","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-23,LILTRP000125596,"3400,18","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-91140,49.345146,2.727887516025004,48.687575949999996,2.2272972139919722,50.81774081204462,81.78302299845589,26.988397589490447,48.5791156610828
2024-05-24,LILTRP000125687,"4605,79","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-91380,49.345146,2.727887516025004,48.705179150000006,2.3147086672864328,48.04431842509397,77.31964341424073,25.51548232669944,45.927868188058994
2024-05-24,LILTRP000125686,"4228,10","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-24,LILTRP000125685,"5746,72","350,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-28,LILTRP000125878,"5766,81","400,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-95820,49.345146,2.727887516025004,49.16426715,2.3277299401284077,21.997401734994416,35.401298508195914,11.682428507704651,21.028371313868373
2024-05-28,LILTRP000125879,"4937,08","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77176,49.345146,2.727887516025004,48.5847232,2.557514191460113,53.115472311544856,85.4808542098616,28.20868188925433,50.7756274006578
2024-05-29,LILTRP000125965,"8111,17","320,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77559,49.345146,2.727887516025004,46.813442276184,7.164592780997628,269.7178733099394,434.0677622326179,143.24236153676392,257.83625076617506
2024-05-29,LILTRP000125964,"8946,61","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77176,49.345146,2.727887516025004,48.5847232,2.557514191460113,53.115472311544856,85.4808542098616,28.20868188925433,50.7756274006578
2024-05-29,LILTRP000126016,"3199,34","350,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-30,LILTRP000126094,"7446,76","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77700,49.345146,2.727887516025004,48.8691114,2.7948517774754844,33.035799565446936,53.16583367265637,17.544725111976604,31.580505201557887
2024-05-30,LILTRP000126095,"1154,69","320,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-92200,49.345146,2.727887516025004,48.88003768865979,2.257468551718213,38.58006093347362,62.088435262676434,20.489183636683226,36.88053054602981
2024-05-30,LILTRP000126134,"1902,95","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77340,49.345146,2.727887516025004,48.7885,2.609667020661646,38.83881704704752,62.50486182649546,20.626604402743503,37.12788792493831
2024-05-30,LILTRP000126135,"2462,95","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-91140,49.345146,2.727887516025004,48.687575949999996,2.2272972139919722,50.81774081204462,81.78302299845589,26.988397589490447,48.5791156610828
2024-05-31,LILTRP000126151,"3868,26","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-31,LILTRP000126152,"3882,06","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-95820,49.345146,2.727887516025004,49.16426715,2.3277299401284077,21.997401734994416,35.401298508195914,11.682428507704651,21.028371313868373
2024-05-31,LILTRP000126154,"3510,98","270,00",SupplierPreInvoiceSPI00481646.pdf,FR-60126,FR-77550,49.345146,2.727887516025004,48.6185526,2.64300607769173,50.35748037681992,81.04230746963137,26.74396146497835,48.139130636961035
2024-05-31,PARCTG000192806,"14790,46","200,00",SupplierPreInvoiceSPI00481647.pdf,FR-77185,FR-77185,48.832503849999995,2.6385437726009737,48.832503849999995,2.6385437726009737,0.0,0.0,0.0,0.0
2024-05-15,PARTRP000110319,"5560,30","350,00",SupplierPreInvoiceSPI00481647.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597,121.96751564452396,40.249280162692905,72.44870429284722
2024-05-15,PARTRP000110366,"331,33","290,00",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-77600,48.9856537,2.464965445023627,48.8331038,2.7329707876347866,16.128939424277245,25.956947373066342,8.565792633111894,15.41842673960141
2024-05-15,PARTRP000110370,"235,73","280,00",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-78711,48.9856537,2.464965445023627,48.975234900000004,1.716045768308708,34.071812623035825,54.833130926756475,18.094933205829637,32.57087977049335
2024-05-17,PARTRP000110555,"332,10","374,50",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-77560,48.9856537,2.464965445023627,48.648847700000005,3.3622542728535336,47.09753926876464,75.7959538467937,25.01266476944192,45.022796584995454
2024-05-17,PARTRP000110556,"827,71","310,30",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-78200,48.9856537,2.464965445023627,48.9567026,1.6307395645945073,38.003999563380965,61.161356657331524,20.183247696919405,36.32984585445493
2024-05-17,PARTRP000110562,"160,27","192,60",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-92140,48.9856537,2.464965445023627,48.7959696,2.2549137738717757,16.229979567760797,26.11955531758016,8.619453254801453,15.515015858642615
2024-05-17,PARTRP000110628,"633,74","321,00",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-77240,48.9856537,2.464965445023627,48.5653247,2.6208805222449874,29.90479104213189,48.12697641574454,15.881902217195698,28.587423990952257
2024-05-17,PARTRP000110629,"1192,07","492,20",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-78390,48.9856537,2.464965445023627,48.806040800000005,2.01550137973389,23.945818957355154,38.53696428082994,12.717198212673882,22.89095678281299
2024-05-21,PARTRP000110639,"722,00","150,00",SupplierPreInvoiceSPI00481647.pdf,FR-93200,FR-77700,48.93342145,2.362438662280237,48.8691114,2.7948517774754844,20.19428577427169,32.499471867966406,10.724825716428915,19.304686289572047
2024-05-21,PARTRP000110506,"4677,85","160,00",SupplierPreInvoiceSPI00481647.pdf,FR-77220,FR-93290,48.74658565,2.760523288100851,48.95992638506493,2.5685526071428573,17.145182986869173,27.592428788088036,9.105501500069051,16.389902700124292
2024-05-21,PARTRP000110383,"10191,62","350,00",SupplierPreInvoiceSPI00481647.pdf,FR-60490,FR-60300,49.55936,2.7270348116572256,49.187443,2.6646124504641495,25.85597181263715,41.61104967694947,13.731646393393326,24.716963508107987
2024-05-21,PARTRP000110767,"782,71","270,00",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-95800,48.9856537,2.464965445023627,49.04240265,2.0120656442862446,20.956287434348457,33.72579161959435,11.129511234466134,20.03312022203904
2024-05-21,PARTRP000110768,"783,80","260,00",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-75015,48.9856537,2.464965445023627,48.841430200000005,2.296164933019397,12.586860119936645,20.25653746541884,6.684657363588218,12.032383254458793
2024-05-22,PARTRP000110826,"509,95","256,80",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-77169,48.9856537,2.464965445023627,48.82893025,3.146689676301756,32.887460815229176,52.92710618838092,17.465945042165703,31.438701075898265
2024-05-23,PARTRP000110863,"6310,00","374,50",SupplierPreInvoiceSPI00481647.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597,121.96751564452396,40.249280162692905,72.44870429284722
2024-05-23,PARTRP000110949,"1010,31","374,50",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-78440,48.9856537,2.464965445023627,49.021647,1.780813240308607,31.20314837208209,50.216474801126594,16.571436684371776,29.828586031869197
2024-05-23,PARTRP000110953,"183,40","278,20",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-77130,48.9856537,2.464965445023627,48.3670139,3.042987006897505,50.268497850925804,80.89910433140894,26.69670442936495,48.05406797285691
2024-05-24,PARTRP000111031,"820,42","224,70",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-78590,48.9856537,2.464965445023627,48.844304750000006,2.054835416043331,21.078597811026867,33.92263060119798,11.194468098395333,20.150042577111602
2024-05-27,PARTRP000111183,"567,28","267,50",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-92160,48.9856537,2.464965445023627,48.750728,2.2987871647594864,17.91416788333641,28.82998694136862,9.513895690651646,17.125012243172964
2024-05-27,PARTRP000111200,"793,16","256,80",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-94400,48.9856537,2.464965445023627,48.79362354931507,2.396509393150685,13.631225115684511,21.937275827675712,7.2393010231329855,13.030741841639374
2024-05-28,PARTRP000111109,"11276,92","250,00",SupplierPreInvoiceSPI00481647.pdf,FR-77220,FR-77552,48.74658565,2.760523288100851,46.8123801,7.1660154,244.77401007940634,393.9246053811918,129.99511977579328,233.9912155964279
2024-05-28,PARTRP000111331,"741,22","246,10",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-77600,48.9856537,2.464965445023627,48.8331038,2.7329707876347866,16.128939424277245,25.956947373066342,8.565792633111894,15.41842673960141
2024-05-28,PARTRP000111333,"289,66","278,20",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-92120,48.9856537,2.464965445023627,48.815048622268115,2.316367786556515,13.594503530142141,21.878178311198955,7.219798842695655,12.99563791685218
2024-05-29,PARTRP000111354,"5464,37","374,50",SupplierPreInvoiceSPI00481647.pdf,FR-77170,FR-51100,48.697856099999996,2.6117961544767336,49.253407800000005,4.048339723136653,75.78728897841597,121.96751564452396,40.249280162692905,72.44870429284722
2024-05-29,PARTRP000111454,"458,39","288,90",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-91620,48.9856537,2.464965445023627,48.659334400000006,2.248881127689656,24.610101192288447,39.606020252797485,13.06998668342317,23.525976030161708
2024-05-29,PARTRP000111459,"333,59","192,60",SupplierPreInvoiceSPI00481647.pdf,FR-95500,FR-92000,48.9856537,2.464965445023627,48.89281185176243,2.207325135490102,13.368347496303999,21.514216359701877,7.099691398701619,12.779444517662915
